1	1632172	1634654	MMP23B	2.5248673992717796	1.6391964078248684	4.439180824517343
1	1632779	1634651	MMP23A@1	2.525919752602709	1.639633323725248	4.440944902187758
1	1635226	1724330	CDK11B	2.679566823532219	1.703424491922148	4.69850608338539
1	1661477	1692795	SLC35E2B	2.663541085224439	1.696770928260392	4.671641867470666
1	1699938	1701808	MMP23A@2	2.749186456810072	1.7578872382020794	4.807689383681746
1	1702378	1724357	CDK11A	2.7949569361964097	1.7961159752916218	4.87875742876396
1	1724837	1745999	SLC35E2A	2.875738498622231	1.8635869118660997	5.004187352095792
1	1751231	1780031	NADK	2.974917686186655	1.9298549541751269	5.172696240516469
1	1785284	1891117	GNB1	3.210623313732639	2.083909294883003	5.5709347518575845
1	1915259	1917296	CALML6	3.478252562589178	2.293800406822926	5.995811657310434
1	1917590	1919279	TMEM52	3.48537701157181	2.2992365461474	6.00752072460913
1	1921956	2003786	CFAP74	3.6421947375596506	2.3923582997395396	6.243261309059879
1	2019344	2030758	GABRD	3.852926127186961	2.5330639464499978	6.568427147455165
1	2049200	2050070	LOC105378591	3.926316704861812	2.6040626626047	6.697191662290941
1	2050410	2185399	PRKCZ	4.173992605312043	2.7859549099383205	7.038215392486787
1	2181793	2183875	PRKCZ-AS1	4.387624835931341	2.95039855569227	7.3740319974966555
1	2184459	2212720	FAAP20	4.437876394353458	2.99093274528334	7.4520450780002925
1	2228318	2310213	SKI	4.6702173052466875	3.170565281527377	7.801525506639724
1	2321252	2391554	MORN1	4.971616686846118	3.388352238027156	8.242415447782202
1	2350414	2352661	LOC100129534	4.955633603722968	3.3755949765647144	8.21887315183387
1	2391840	2405436	RER1	5.109089980436766	3.492871396697911	8.447098161072615
1	2403973	2413827	PEX10	5.142205769118399	3.5168473012359454	8.49690950759387
1	2467450	2505532	PLCH2	5.40008788372479	3.72075370709184	8.86549128631509
1	2508536	2526596	PANK4	5.5032343185299375	3.806354990362756	9.005564024167866
1	2528744	2530263	HES5	5.5419538075354975	3.8383569772940787	9.057074551893441
1	2549919	2557011	TNFRSF14-AS1	5.619678227033792	3.9025968709732584	9.160475344836403
1	2556364	2565622	TNFRSF14	5.64409644880089	3.9227787389148623	9.192960161182059
1	2566534	2584534	LOC100996583	5.692140431936895	3.960282522849848	9.259204313398914
1	2586522	2591468	PRXL2B	5.737014055013571	3.994330252159886	9.322113417622287
1	2590639	2633016	MMEL1	5.813126866995356	4.052080624019838	9.42881727822907
1	3021466	3022903	ACTRT2	7.05852462830712	5.07353377388542	11.135647819007467
1	3059616	3067725	PRDM16-DT	7.2024956223416545	5.152472079725586	11.300880238232777
1	3069202	3438621	PRDM16	7.807295046981333	5.687106245899686	12.03182851486761
1	3127974	3128035	MIR4251	7.3987290695094	5.333978151793354	11.546399370392772
1	3454664	3481113	ARHGEF16	8.485934316424482	6.290791172981613	12.777085824507669
1	3487950	3611508	MEGF6	8.736710071779697	6.532281397877277	13.057608165127267
1	3560695	3560790	MIR551A	8.771751600566429	6.566657227238022	13.09502655169021
1	3625014	3630127	TPRG1L	8.97731796653238	6.756133089625587	13.309783076921212
1	3630769	3650103	WRAP73	9.015951894549323	6.790062424876834	13.349488623742369
1	3652515	3736201	TP73	9.18468289358632	6.94270388708556	13.5157277511949
1	3735983	3747373	TP73-AS1	9.330641562252186	7.089946048233275	13.653842889464553
1	3752449	3771645	CCDC27	9.392374842994196	7.156704994172388	13.710928975362341
1	3772760	3775982	SMIM1	9.429725766056915	7.197096630961315	13.745468173290783
1	3778558	3796498	LRRC47	9.471527395686635	7.231973781142869	13.782617529577868
1	3812086	3857211	CEP104	9.622941315008854	7.3495743669348705	13.915907138336138
1	3857266	3885429	DFFB	9.735551945016143	7.456113140663451	14.013670537411587
1	3889132	3900272	C1orf174	9.806645725110991	7.525518566146367	14.075237119758814
1	3900403	3915447	LINC01134	9.84750850492949	7.566687607658643	14.109676409879448
1	3940611	3952583	LINC01346	10.415943231804935	8.16788499523603	14.567878021273781
1	3947148	3948980	LINC01345	10.420364755810624	8.173085059692209	14.571583283574268
1	4412050	4424684	LINC01777	11.72224484655863	9.456663531182768	15.885358484772084
1	4571486	4583704	LINC01646	12.177164031989182	9.885808772670686	16.322329979246078
1	4654608	4792522	AJAP1	12.553245708341679	10.245957591142153	16.668176116549652
1	5862671	5862741	MIR4689	15.045986743011728	12.785088075261706	19.210680454485413
1	5862810	5992425	NPHP4	15.173001678813387	12.897081596485002	19.35537233442745
1	5992675	6101180	KCNAB2	15.413612663214861	13.131361733835464	19.60867915332978
1	6101786	6180321	CHD5	15.616225024551548	13.305366615732499	19.786127320446617
1	6185019	6199595	RPL22	15.717403823220831	13.429659694057236	19.894769126807752
1	6204839	6205780	LOC102724450	15.742872196946617	13.462452598531591	19.923840241870636
1	6206118	6221299	RNF207	15.759324194402634	13.483636078356234	19.942619529319657
1	6221192	6235964	ICMT	15.780143941371445	13.51111867527159	19.976356186355837
1	6236239	6239442	LINC00337	15.79259993381603	13.527619110846027	19.997399687428903
1	6244178	6245578	HES3	15.802064981842804	13.540157446580507	20.013390203575696
1	6247352	6261098	GPR153	15.814635286461625	13.556809311330563	20.034626826824464
1	6264271	6393766	ACOT7	15.969292293951387	13.702024902020236	20.19644414570902
1	6415233	6419919	HES2	16.14728867503315	13.878676766905093	20.393721898910176
1	6424775	6460944	ESPN	16.195909435873087	13.927340339607643	20.44986486382098
1	6429833	6429896	MIR4252	16.170919253255693	13.902328152475253	20.421008405765527
1	6461153	6466195	TNFRSF25	16.23593795847251	13.967404108377368	20.49608627008672
1	6466091	6520061	PLEKHG5	16.2947435680585	14.02936611560032	20.568564295748338
1	6521346	6554513	NOL9	16.38375971296185	14.122797725367931	20.675449197227906
1	6555306	6579755	TAS1R1	16.43913467678175	14.1781183290352	20.730813817744174
1	6579993	6589280	ZBTB48	16.47113508660244	14.2100873248912	20.762808250315743
1	6590723	6602869	KLHL21	16.49763066749875	14.237582063195418	20.784684748654087
1	6613730	6624030	PHF13	16.559844099777376	14.305451672888495	20.821154023753397
1	6624864	6635586	THAP3	16.59180440539232	14.340317671890807	20.839889032175854
1	6634169	6701816	DNAJC11	16.68745016067303	14.450261249236704	20.901305321782782
1	6724744	6730012	LINC01672	16.8031525843491	14.60049068500205	20.9945538114616
1	6783891	6784980	CAMTA1-DT	16.91761923192706	14.731513783881633	21.08304265675799
1	6785323	7769706	CAMTA1	17.870177565302445	15.84472191416143	21.708354075355242
1	7382486	7389754	CAMTA1-AS2	18.028178164836866	16.076475499032433	21.82156540532345
1	7771295	7781432	VAMP3	18.631559846604354	16.91944901696712	22.155511385223893
1	7784290	7845177	PER3	18.691736934261012	17.000940901670383	22.199426320730502
1	7847611	7853491	UTS2	18.746989840385165	17.08266630364076	22.23953542285633
1	7915870	7940839	TNFRSF9	18.86371661667518	17.23844882877327	22.32013802210687
1	7961653	7985505	PARK7	18.927599083941324	17.335167770903322	22.367833256577043
1	8011726	8026309	ERRFI1	18.997330340253757	17.432683495381276	22.40405994938269
1	8208671	8215208	LINC01714	19.316000670043056	17.814951269722037	22.622522256105356
1	8318113	8344165	SLC45A1	19.513489754287562	18.102151415755824	22.769957763048946
1	8352403	8817640	RERE	19.991360513116717	18.72872025049129	23.113460254282067
1	8424644	8435016	RERE-AS1	19.677085791348585	18.321130217517638	22.89831551767682
1	8494799	8494913	SNORD128	19.79818669944089	18.494725988091126	22.98658179654426
1	8860999	8878686	ENO1	20.497433684917045	19.344748068942955	23.48980619093561
1	8866501	8866590	MIR6728	20.492283522790142	19.337948746661116	23.485453373573222
1	8878834	8879884	ENO1-AS1	20.51229995515113	19.364374744755995	23.50237087484154
1	8945867	8975089	CA6	20.63196285009113	19.522857326493373	23.608616436555195
1	9003299	9026345	SLC2A7	20.71606348240877	19.600604146808518	23.67970375309018
1	9035105	9072259	SLC2A5	20.781674954357605	19.651735294288724	23.731039942644106
1	9100304	9129102	GPR157	20.881724681722478	19.81697318025904	23.813055694300804
1	9148010	9182338	MIR34AHG	20.95207717959546	19.89351184204226	23.877362082482957
1	9151667	9151777	MIR34A	20.933326178002662	19.87311204654968	23.8602225462379
1	9182203	9192085	LNCTAM34A	20.984430559171514	19.925992701637973	23.905925828413476
1	9234773	9271335	H6PD	21.07150424041734	20.0238253836192	23.992485318746514
1	9292893	9369531	SPSB1	21.151351647010674	20.13038758799434	24.095750639643402
1	9425093	9428996	LINC02606	21.30627302345912	20.279123398428872	24.241737667431913
1	9539464	9585173	SLC25A33	21.483397446377502	20.46849203835328	24.42705992001144
1	9588910	9614877	TMEM201	21.534578112611854	20.533889351625213	24.478467931986064
1	9651730	9729114	PIK3CD	21.701450522492546	20.674820682870358	24.599619166671747
1	9652609	9654586	PIK3CD-AS1	21.636536669703307	20.621260719332604	24.552149213885105
1	9672425	9687574	PIK3CD-AS2	21.69228685642435	20.664818518728403	24.589911492968838
1	9728925	9824526	CLSTN1	21.792560344000137	20.760234815971145	24.710078590087136
1	9848275	9910269	CTNNBIP1	21.88117833181049	20.838541073475245	24.819712590028217
1	9922117	9943391	LZIC	21.945156810497604	20.86621099429098	24.857370358034363
1	9942922	9985498	NMNAT1	21.9767961392768	20.89848883293472	24.903266308672006
1	9950571	9960787	TMEM274P	21.96821541973786	20.889734946824927	24.89081913309693
1	9967380	9967458	MIR5697	21.98002384165638	20.90178167322619	24.907948407654583
1	9997227	10016021	RBP7	22.017146209018556	20.938272606468512	24.956789035971656
1	10032957	10181238	UBE4B	22.111493383437725	21.037771518751327	25.041236002517014
1	10210569	10381603	KIF1B	22.31177683031202	21.285665994210834	25.251384344619392
1	10298965	10299070	RNU6-1@1,RNU6-2@1,RNU6-7@1,RNU6-8@1,RNU6-9@1	22.314963208022156	21.29138524079784	25.255093242409515
1	10399063	10420511	PGD	22.477519657879114	21.444368451650423	25.42761500101411
1	10430432	10442808	CENPS	22.512331547683154	21.49143901095155	25.465465866384516
1	10430432	10452153	CENPS-CORT	22.52301072749619	21.503715495230534	25.47217036259156
1	10450030	10451998	CORT	22.545233113228633	21.529261723860706	25.486121799261916
1	10456521	10472529	DFFA	22.57611633207568	21.56476420226262	25.50551059383655
1	10474949	10630758	PEX14	22.74910825968961	21.715941679602633	25.63873434745994
1	10636608	10796646	CASZ1	23.052188497925556	22.092600935515595	25.890785485760112
1	10946472	10982037	C1orf127	23.5248196564086	22.6127910416849	26.2841411100699
1	11012653	11025492	TARDBP	23.637402720562143	22.771383014987233	26.3788872611622
1	11026522	11047239	MASP2	23.695023943840418	22.82274108455442	26.416976769917206
1	11054588	11060018	SRM	23.76110650465645	22.881640784395614	26.460659498876378
1	11066618	11099869	EXOSC10	23.834130648678137	22.987328094624562	26.515947633558937
1	11099674	11102105	EXOSC10-AS1	23.881551203333498	23.0656052705839	26.553517773666485
1	11106534	11262551	MTOR	24.08841953436702	23.32233351602653	26.699169595891835
1	11143897	11149538	MTOR-AS1	23.998421533988655	23.22882618529792	26.639718079383425
1	11189354	11195981	ANGPTL7	24.10683938704587	23.34474213047178	26.711876959545588
1	11273197	11299571	UBIAD1	24.314615368640226	23.630753061235357	26.86348220286641
1	11479154	11537551	DISP3	24.89506660037542	24.36005763586996	27.274363139555952
1	11609530	11613354	LINC01647	25.159172185960138	24.73393077445445	27.464270186414698
1	11648386	11654429	FBXO2	25.266030280597658	24.868564105280512	27.537295868229542
1	11654406	11663327	FBXO44	25.288025804905576	24.890709055496686	27.54916100102386
1	11664199	11674352	FBXO6	25.318720457341673	24.92161223109678	27.565718738958818
1	11674479	11691621	MAD2L2	25.359340962414834	24.962508690304166	27.587630818894766
1	11691709	11725857	DRAXIN	25.42989951701105	25.052963733305095	27.63188994536626
1	11736084	11750771	AGTRAP	25.520374665362574	25.186666998458946	27.69429641830963
1	11762192	11789585	C1orf167	25.61262580383174	25.300468444340144	27.757145961313487
1	11777076	11779619	C1orf167-AS1	25.619970370346053	25.308542253221965	27.762115479128532
1	11785723	11805964	MTHFR	25.672227603259884	25.365988109341302	27.797474032886754
1	11806095	11843144	CLCN6	25.758859427048648	25.466175733394234	27.857169001035192
1	11840318	11847616	NPPA-AS1	25.818971129481184	25.549095858759465	27.90150539211883
1	11845708	11847783	NPPA	25.8276020117097	25.56100159104521	27.90787124359853
1	11857463	11858945	NPPB	25.8632036241851	25.6101116652938	27.9341298080717
1	11908153	11908272	RNU5E-1	26.0268928397351	25.847360398729467	28.048934664350966
1	11919590	11926427	KIAA2013	26.077539730032232	25.923661286640353	28.082958299099516
1	11934716	11975537	PLOD1	26.181178297350634	26.07345540171475	28.151759999539024
1	11980180	12013515	MFN2	26.298387357108627	26.224275514122176	28.227164337765988
1	12019497	12032045	MIIP	26.39081413196092	26.34880592120352	28.287097356834227
1	12029157	12029222	MIR6729	26.402543376238075	26.364964892799076	28.294733020365314
1	12063302	12144207	TNFRSF8	26.655042700886874	26.73375291280348	28.4740429332418
1	12166942	12167038	MIR7846	26.864281984869738	27.044898569583843	28.62430239913723
1	12166990	12209220	TNFRSF1B	26.9337625448713	27.1430593801303	28.66982402982928
1	12191712	12191773	MIR4632	26.945730378010136	27.159967306625987	28.67766500405741
1	12230029	12512046	VPS13D	27.431837843623654	27.840759094819553	28.961470915689258
1	12507245	12507397	SNORA59A@1,SNORA59B@1	27.76950603721809	28.314474296191786	29.1237282406559
1	12567909	12618210	DHRS3	27.981552611734063	28.66253081304976	29.24850822039169
1	12578956	12579023	MIR6730@1	27.9450599407962	28.60990845557282	29.22436991340116
1	12644546	12667086	AADACL4	28.155547084470747	28.906797657970912	29.3496595655283
1	12716109	12728760	AADACL3	28.348531155465007	29.184939067585546	29.433710882710585
1	12746199	12763699	C1orf158	28.422729607085664	29.315770936240497	29.4685443892409
1	12773737	12777905	PRAMEF12	28.47529419073584	29.3996022506564	29.486401333524498
1	12791396	12796628	PRAMEF1	28.52373905108235	29.472140422296	29.499220781622874
1	12822685	12823223	LINC01784	28.600028325033573	29.5863710013202	29.51940840071976
1	12824604	12831410	PRAMEF11	28.6134059072513	29.6057789956154	29.5221994961646
1	12847376	12848382	HNRNPCL3	28.665528116479873	29.67523306302215	29.5256615382624
1	12847376	12848720	HNRNPCL1	28.6659714530021	29.6758238193456	29.5256909853968
1	12857085	12861909	PRAMEF2	28.696010781497566	29.715851929762568	29.5276862465605
1	12879211	12886201	PRAMEF4	28.75680822077905	29.7968659448725	29.5317245115793
1	12916646	12920480	PRAMEF7@1,PRAMEF8@1	28.844163580754998	29.9113313103249	29.53698597131159
1	12938471	12947580	PRAMEF6@1	28.902698880654416	29.987695693099113	29.540417564215478
1	12938674	12942523	PRAMEF27@1,PRAMEF9	28.89689797741551	29.980127910989257	29.54007749013324
1	13094514	13099717	PRAMEF34P@1,PRAMEF36P@1	29.080861641533186	30.383964574163524	29.57260586007694
1	13114852	13116564	HNRNPCL4	29.1059342163389	30.4359322624992	29.5789984271668
1	13115487	13116854	HNRNPCL2	29.106557288231787	30.437223697710376	29.57915728715256
1	13127068	13132274	PRAMEF34P@2,PRAMEF36P@2	29.124736961642668	30.474904534608022	29.583792422668196
1	13225430	13371906	PRAMEF22	29.431588273681943	31.01223261866238	29.620524158529708
1	13254176	13263435	PRAMEF5@2	29.38688138575	30.93639165230981	29.614915669268598
1	13254211	13263314	PRAMEF6@2	29.386824701619457	30.936304644593804	29.614909681557215
1	13259263	13263111	PRAMEF27@2	29.39002142293508	30.94121147508912	29.61524736062974
1	13281303	13285137	PRAMEF7@2,PRAMEF8@2	29.41804269169693	30.985364561221992	29.618347463000717
1	13303531	13308907	PRAMEF10@1	29.43973884548894	31.0283995158636	29.621833907585202
1	13303538	13308907	PRAMEF33@1	29.43974262152406	31.028407005739535	29.621834514371887
1	13315580	13322598	PRAMEF15@1	29.45118168306122	31.052213161222426	29.623809745253467
1	13318407	13322264	PRAMEF27@3	29.452278340304147	31.054514155257227	29.624001406226345
1	13341891	13347134	PRAMEF13@1,PRAMEF14@1	29.473493289087262	31.099027124932235	29.62770910774369
1	13368441	13371999	PRAMEF19@1	29.503542383931826	31.1481335897989	29.630643482488267
1	13389631	13392629	PRAMEF17@1	29.528697776592075	31.188088309869084	29.63290810472758
1	13410449	13421328	PRAMEF20@1	29.556663217380837	31.237752891612327	29.635682322255526
1	13303542	13308907	PRAMEF10@2	29.64167502041048	31.520745277699277	29.64905165071906
1	13303542	13308907	PRAMEF33@2	29.6416776236468	31.5207563112478	29.64905210893217
1	13341891	13347134	PRAMEF13@2,PRAMEF14@2	29.69177736413573	31.60547464132273	29.65329650066374
1	13368441	13371999	PRAMEF19@2	29.731049894540224	31.6579914648714	29.656125712796232
1	13389631	13392629	PRAMEF17@2	29.755575858997975	31.71148475512807	29.658546141734924
1	13410449	13421328	PRAMEF20@2	29.778928123131507	31.783313029934455	29.66151058308547
1	13474972	13514003	LRRC38	29.90672438516743	31.97341375620111	29.67119662341185
1	13583756	13617957	PDPN	30.071202744888556	32.264144092974576	29.69053858146115
1	13700187	13825079	PRDM2	30.350909128797486	32.72019768726841	29.86426531418925
1	14348954	14419973	KAZN-AS1	31.99290096086674	34.71443712750642	31.117274333476722
1	14598684	15118043	KAZN	33.496196184274176	36.277821980898814	32.56044705746352
1	15111814	15152464	TMEM51-AS1	34.2752985754669	37.1564054331245	33.367416068288
1	15152531	15220478	TMEM51	34.41635541042009	37.26088013059377	33.5136908111122
1	15164195	15171624	C1orf195	34.36650654274943	37.229785778656094	33.46337222043355
1	15247224	15398127	FHAD1	34.740660268899184	37.644692054165326	33.82985059127782
1	15326679	15343883	FHAD1-AS1	34.773682817125156	37.67630313173411	33.86082343386972
1	15409887	15430339	EFHD2	34.99916338127143	37.87776536011597	34.06656108359997
1	15438442	15449242	CTRC	35.05481917628005	37.92634728021915	34.1259312899667
1	15456731	15472091	CELA2A	35.1062042865675	37.9764126736663	34.1764223539738
1	15476103	15491394	CELA2B	35.15905686520735	38.03499288181924	34.22247747467569
1	15491400	15524790	CASP9	35.225602954680724	38.10875056542589	34.28046496103493
1	15526812	15571733	DNAJC16	35.33075735210517	38.213837917031235	34.39314796080238
1	15542165	15542304	SCARNA21B	35.31325539972686	38.19712900821279	34.37295690515366
1	15571698	15585051	AGMAT	35.403127601908274	38.28292894636263	34.47663760295776
1	15617457	15669044	DDI2	35.56903796367234	38.45564691099159	34.65491197078078
1	15659712	15662030	RSC1A1	35.613881917599414	38.494017599501106	34.70169286384583
1	15684319	15734769	PLEKHM2	35.73722524233167	38.597469654252855	34.831036783380405
1	15736257	15741392	SLC25A34	35.802653695343636	38.67061002091423	34.9222342917081
1	15740050	15749890	SLC25A34-AS1	35.8163874136569	38.68596250361578	34.94137704738372
1	15742498	15747982	TMEM82	35.81699074980148	38.686636953718235	34.9422180080138
1	15756637	15786589	FBLIM1	35.8764634234369	38.752571725172004	35.02442190717317
1	15807161	15807699	UQCRHL	35.997256642803094	38.84626568017439	35.14056278323796
1	15834214	15848147	FLJ37453	36.10132290334724	38.928679671377964	35.23797703880214
1	15847706	15940456	SPEN	36.20680302030188	39.02316209958231	35.319630597918575
1	15941868	15976132	ZBTB17	36.29484098975592	39.16438403328387	35.43414110199913
1	16004235	16008807	SRARP	36.41589413539436	39.2739624979665	35.50258034795654
1	16014027	16019594	HSPB7	36.44238334114139	39.29771341158723	35.5173220123759
1	16022035	16034050	CLCNKA	36.46836790435578	39.319193510308374	35.527151817222865
1	16043781	16057326	CLCNKB	36.51323573884685	39.351308081244106	35.531453621594686
1	16057768	16073651	FAM131C	36.54344394370432	39.37292988556649	35.534349901060715
1	16124336	16156069	EPHA2	36.64059355983949	39.44227151117994	35.54878214231088
1	16197853	16212652	ARHGEF19	36.709914161809486	39.56080162036025	35.56550618022879
1	16231691	16237183	CPLANE2	36.72951555866561	39.5951479559373	35.573297739309275
1	16246839	16352480	FBXO42	36.77738076671095	39.65690369098235	35.588918672166855
1	16367241	16398145	SZRD1	36.83118156370339	39.72287145232825	35.60374293051679
1	16395680	16437424	SPATA21	36.84293022002328	39.74807389188286	35.61248401109808
1	16440671	16460089	NECAP2	36.85546493157378	39.77683471784448	35.62484069264546
1	16460947	16468481	LINC01772	36.86064999980562	39.788765384090226	35.62997369950727
1	16467435	16492701	CROCCP3	36.86432285971734	39.7977285324631	35.6339389946681
1	16514121	16514285	RNU1-1@1,RNU1-2@1,RNU1-3@1,RNU1-4@1,RNVU1-18@1	36.87248835881118	39.81765539645345	35.6427546355639
1	16533841	16536988	LOC440570@1	36.87678106495156	39.8329357553788	35.6488222157238
1	16533890	16535652	LINC01783	36.876685011967275	39.832346119807994	35.64861255800737
1	16548913	16548987	MIR3675@1	36.87880310724537	39.8453483636004	35.65323578780717
1	16562322	16613564	NBPF1	36.88462798129706	39.88110522178475	35.66594991430282
1	16618255	16630906	CROCCP2	36.89120980866218	39.90744851055316	35.67310763026636
1	16645573	16650420	MST1P2	36.89545180869503	39.924054402826314	35.67752986006286
1	16666784	16666948	RNU1-1@2,RNU1-2@2,RNU1-3@2,RNU1-4@2,RNVU1-18@2	36.8998887974886	39.94245886101671	35.68229841269383
1	16681254	16681328	MIR3675@2	36.903535304613634	39.9577838789349	35.6862449723772
1	16691217	16720157	ESPNP	36.90970238869145	39.98370201669109	35.692919514494044
1	16740515	16740679	RNU1-1@3,RNU1-2@3,RNU1-3@3,RNU1-4@3,RNVU1-18@3	36.93073889952346	40.030113401975015	35.700166165945504
1	16754633	16764480	MST1L	36.944797918000376	40.057329948794106	35.70360454698112
